element_id,layer,cx_in,cy_in,cz_in,po_sx,po_sy,po_sz,po_sxy,po_syz,po_szx,ae_sx,ae_sy,ae_sz,ae_sxy,ae_syz,ae_sxz,max_abs_diff_psi,rel_to_peak_pct
730,1,210.0000,6.0000,6.0000,-0.096990,0.060430,-0.706100,0.000425,0.121200,1.028000,-0.096995,0.060426,-0.706051,0.000425,0.121235,1.028430,4.296428e-04,0.012596
731,1,222.0000,6.0000,6.0000,-0.256500,0.069020,-0.472300,-0.005918,0.086440,1.267000,-0.256456,0.069023,-0.472322,-0.005918,0.086436,1.266592,4.081508e-04,0.011966
732,1,234.0000,6.0000,6.0000,-0.413700,-0.136800,-1.644000,-0.007222,0.285500,1.349000,-0.413730,-0.136823,-1.644457,-0.007222,0.285507,1.348538,4.615610e-04,0.013532
733,1,174.0000,10.0000,6.0000,0.159500,0.098810,-0.803600,-0.000135,-0.092720,0.358300,0.159481,0.098810,-0.803607,-0.000135,-0.092723,0.358257,4.254615e-05,0.001247
734,1,186.0000,10.0000,6.0000,0.099060,0.099190,-0.729900,-0.003435,-0.048520,0.531300,0.099056,0.099193,-0.729866,-0.003435,-0.048522,0.531328,3.360728e-05,0.000985
735,1,198.0000,10.0000,6.0000,0.012400,0.088580,-0.698900,-0.000169,-0.054590,0.759700,0.012399,0.088578,-0.698896,-0.000169,-0.054594,0.759660,4.048716e-05,0.001187
736,1,210.0000,10.0000,6.0000,-0.105000,0.059440,-0.761200,-0.002600,-0.064960,1.027000,-0.105014,0.059437,-0.761203,-0.002600,-0.064960,1.027371,3.714077e-04,0.010889
737,1,222.0000,10.0000,6.0000,-0.266600,0.068680,-0.535900,0.003621,-0.043990,1.263000,-0.266646,0.068679,-0.535866,0.003621,-0.043986,1.262986,4.645686e-05,0.001362
738,1,234.0000,10.0000,6.0000,-0.432400,-0.137500,-1.774000,0.006188,-0.232100,1.355000,-0.432379,-0.137480,-1.773640,0.006188,-0.232057,1.355057,3.595500e-04,0.010541
739,1,174.0000,14.0000,6.0000,0.164400,0.096900,-0.766700,-0.002136,0.178200,0.357600,0.164361,0.096902,-0.766749,-0.002136,0.178203,0.357602,4.949375e-05,0.001451
740,1,186.0000,14.0000,6.0000,0.104000,0.097270,-0.695400,0.000506,0.129900,0.530500,0.103990,0.097269,-0.695357,0.000506,0.129900,0.530472,4.319333e-05,0.001266
741,1,198.0000,14.0000,6.0000,0.017040,0.086880,-0.665100,-0.003238,0.129000,0.758300,0.017037,0.086876,-0.665085,-0.003238,0.129017,0.758329,2.894511e-05,0.000849
742,1,210.0000,14.0000,6.0000,-0.100100,0.057980,-0.726900,-0.000766,0.127900,1.025000,-0.100098,0.057984,-0.726878,-0.000766,0.127934,1.025114,1.135095e-04,0.003328
743,1,222.0000,14.0000,6.0000,-0.260200,0.066860,-0.495400,-0.005615,0.092460,1.261000,-0.260169,0.066861,-0.495390,-0.005615,0.092458,1.260711,2.891191e-04,0.008476
744,1,234.0000,14.0000,6.0000,-0.421100,-0.138700,-1.697000,-0.005792,0.256200,1.349000,-0.421131,-0.138704,-1.697396,-0.005792,0.256233,1.348754,3.964022e-04,0.011621
745,1,174.0000,18.0000,6.0000,0.162700,0.094200,-0.773400,-0.000565,-0.057130,0.356200,0.162670,0.094199,-0.773358,-0.000565,-0.057129,0.356202,4.156971e-05,0.001219
746,1,186.0000,18.0000,6.0000,0.102600,0.094650,-0.700000,-0.004464,-0.015840,0.529200,0.102633,0.094653,-0.699956,-0.004464,-0.015838,0.529238,4.397320e-05,0.001289
747,1,198.0000,18.0000,6.0000,0.016080,0.084490,-0.669600,-0.001321,-0.024390,0.756500,0.016076,0.084493,-0.669589,-0.001321,-0.024391,0.756469,3.113822e-05,0.000913
748,1,210.0000,18.0000,6.0000,-0.101200,0.055850,-0.731400,-0.003612,-0.037770,1.022000,-0.101239,0.055847,-0.731373,-0.003612,-0.037773,1.022347,3.470243e-04,0.010174
749,1,222.0000,18.0000,6.0000,-0.261000,0.064360,-0.504500,0.003106,-0.022720,1.257000,-0.261011,0.064359,-0.504502,0.003106,-0.022721,1.256925,7.491786e-05,0.002196
750,1,234.0000,18.0000,6.0000,-0.422200,-0.140200,-1.703000,0.006624,-0.213600,1.342000,-0.422246,-0.140173,-1.703359,0.006624,-0.213595,1.342283,3.589571e-04,0.010524
751,1,174.0000,22.0000,6.0000,0.162400,0.090870,-0.769400,-0.002876,0.215000,0.355500,0.162359,0.090865,-0.769377,-0.002876,0.214982,0.355491,4.144221e-05,0.001215
752,1,186.0000,22.0000,6.0000,0.102600,0.091380,-0.695600,-0.000581,0.166800,0.527800,0.102553,0.091380,-0.695574,-0.000581,0.166761,0.527775,4.660988e-05,0.001366
753,1,198.0000,22.0000,6.0000,0.016370,0.081360,-0.665000,-0.004211,0.163800,0.754300,0.016366,0.081358,-0.664959,-0.004211,0.163773,0.754319,4.066617e-05,0.001192
754,1,210.0000,22.0000,6.0000,-0.100900,0.052940,-0.726200,-0.001690,0.159600,1.019000,-0.100923,0.052940,-0.726243,-0.001690,0.159619,1.018895,1.045508e-04,0.003065
755,1,222.0000,22.0000,6.0000,-0.259900,0.061610,-0.499800,-0.006292,0.118900,1.252000,-0.259939,0.061609,-0.499793,-0.006292,0.118937,1.251948,5.223341e-05,0.001531
756,1,234.0000,22.0000,6.0000,-0.420500,-0.141500,-1.692000,-0.006037,0.280200,1.336000,-0.420520,-0.141480,-1.691809,-0.006037,0.280190,1.335722,2.780541e-04,0.008152
757,1,174.0000,26.0000,6.0000,0.161600,0.086630,-0.768000,-0.001189,-0.016390,0.355300,0.161632,0.086632,-0.768045,-0.001189,-0.016386,0.355314,4.527049e-05,0.001327
758,1,186.0000,26.0000,6.0000,0.101600,0.087210,-0.696400,-0.005320,0.025170,0.526100,0.101562,0.087212,-0.696378,-0.005320,0.025168,0.526116,3.835775e-05,0.001125
759,1,198.0000,26.0000,6.0000,0.015560,0.076930,-0.665000,-0.002254,0.014330,0.751700,0.015558,0.076932,-0.664987,-0.002254,0.014325,0.751724,2.354384e-05,0.000690
760,1,210.0000,26.0000,6.0000,-0.101300,0.048930,-0.726300,-0.004579,-0.002157,1.015000,-0.101313,0.048930,-0.726284,-0.004579,-0.002157,1.014922,7.822070e-05,0.002293
761,1,222.0000,26.0000,6.0000,-0.260200,0.057920,-0.502100,0.002512,0.008636,1.246000,-0.260185,0.057922,-0.502131,0.002512,0.008636,1.246100,9.999142e-05,0.002931
762,1,234.0000,26.0000,6.0000,-0.420400,-0.144100,-1.691000,0.006565,-0.185300,1.329000,-0.420400,-0.144089,-1.690888,0.006565,-0.185335,1.328882,1.184164e-04,0.003472
763,1,174.0000,30.0000,6.0000,0.164000,0.081200,-0.745500,-0.002674,0.261000,0.354900,0.163965,0.081198,-0.745458,-0.002674,0.260965,0.354909,4.189688e-05,0.001228
764,1,186.0000,30.0000,6.0000,0.101900,0.082050,-0.686300,-0.001568,0.211100,0.523900,0.101913,0.082054,-0.686258,-0.001568,0.211115,0.523916,4.171927e-05,0.001223
765,1,198.0000,30.0000,6.0000,0.016180,0.071790,-0.655200,-0.005002,0.205600,0.748800,0.016177,0.071786,-0.655240,-0.005002,0.205594,0.748809,3.961896e-05,0.001162
766,1,210.0000,30.0000,6.0000,-0.100300,0.044290,-0.715400,-0.002457,0.198700,1.010000,-0.100279,0.044293,-0.715351,-0.002457,0.198723,1.010345,3.452995e-04,0.010123
767,1,222.0000,30.0000,6.0000,-0.258300,0.053330,-0.491500,-0.006764,0.154500,1.240000,-0.258331,0.053329,-0.491454,-0.006764,0.154544,1.239622,3.777220e-04,0.011074
768,1,234.0000,30.0000,6.0000,-0.416200,-0.147500,-1.662000,-0.005887,0.309700,1.321000,-0.416246,-0.147452,-1.661963,-0.005887,0.309674,1.320554,4.463191e-04,0.013085
769,1,174.0000,34.0000,6.0000,0.163300,0.074140,-0.744700,-0.000405,0.052670,0.348200,0.163295,0.074138,-0.744710,-0.000405,0.052666,0.348185,1.461072e-05,0.000428
770,1,186.0000,34.0000,6.0000,0.102700,0.076270,-0.669500,-0.005817,0.078280,0.522900,0.102665,0.076271,-0.669546,-0.005817,0.078283,0.522908,4.596155e-05,0.001347
771,1,198.0000,34.0000,6.0000,0.016200,0.065790,-0.649600,-0.003064,0.068840,0.745000,0.016199,0.065794,-0.649620,-0.003064,0.068843,0.745049,4.901916e-05,0.001437
772,1,210.0000,34.0000,6.0000,-0.099940,0.038640,-0.708900,-0.004788,0.050250,1.006000,-0.099943,0.038644,-0.708947,-0.004788,0.050253,1.005772,2.279516e-04,0.006683
773,1,222.0000,34.0000,6.0000,-0.257000,0.047850,-0.480500,0.001703,0.055390,1.231000,-0.256994,0.047854,-0.480483,0.001703,0.055387,1.231282,2.822893e-04,0.008276
774,1,234.0000,34.0000,6.0000,-0.414800,-0.151400,-1.653000,0.006131,-0.131300,1.316000,-0.414777,-0.151352,-1.652900,0.006131,-0.131270,1.316098,1.004726e-04,0.002946
775,1,174.0000,38.0000,6.0000,0.139100,0.065900,-0.906900,-0.005309,0.313800,0.342000,0.139081,0.065901,-0.906862,-0.005309,0.313755,0.342015,4.482050e-05,0.001314
776,1,186.0000,38.0000,6.0000,0.091790,0.070240,-0.730000,-0.001732,0.264900,0.522000,0.091795,0.070239,-0.730024,-0.001732,0.264870,0.522050,4.971598e-05,0.001458
777,1,198.0000,38.0000,6.0000,0.007170,0.059120,-0.703000,-0.005167,0.258900,0.740500,0.007170,0.059118,-0.703021,-0.005167,0.258852,0.740484,4.831858e-05,0.001417
778,1,210.0000,38.0000,6.0000,-0.108400,0.032490,-0.758200,-0.003119,0.250300,1.001000,-0.108424,0.032494,-0.758203,-0.003119,0.250317,1.001374,3.740893e-04,0.010967
779,1,222.0000,38.0000,6.0000,-0.266400,0.041760,-0.543400,-0.007375,0.202000,1.222000,-0.266350,0.041757,-0.543365,-0.007375,0.202025,1.222017,4.993199e-05,0.001464
780,1,234.0000,38.0000,6.0000,-0.434700,-0.155100,-1.786000,-0.003488,0.350100,1.309000,-0.434682,-0.155130,-1.785768,-0.003488,0.350117,1.309344,3.435572e-04,0.010072
781,1,174.0000,42.0000,6.0000,0.174900,0.053620,-0.669400,-0.007915,-0.001802,0.374300,0.174932,0.053622,-0.669376,-0.007915,-0.001802,0.374266,3.353253e-05,0.000983
782,1,186.0000,42.0000,6.0000,0.102900,0.059610,-0.659700,-0.007480,0.114500,0.510200,0.102902,0.059608,-0.659678,-0.007480,0.114545,0.510186,4.484484e-05,0.001315
783,1,198.0000,42.0000,6.0000,0.014080,0.049810,-0.638400,-0.002062,0.082250,0.739100,0.014080,0.049807,-0.638393,-0.002062,0.082253,0.739081,1.876222e-05,0.000550
784,1,210.0000,42.0000,6.0000,-0.100900,0.024190,-0.693100,-0.006869,0.064080,0.993700,-0.100930,0.024189,-0.693083,-0.006869,0.064076,0.993732,3.235819e-05,0.000949
785,1,222.0000,42.0000,6.0000,-0.257200,0.030590,-0.502100,0.004025,0.082380,1.221000,-0.257205,0.030586,-0.502089,0.004025,0.082375,1.221046,4.554962e-05,0.001335
786,1,234.0000,42.0000,6.0000,-0.405700,-0.160600,-1.574000,0.012080,-0.202000,1.263000,-0.405704,-0.160612,-1.574111,0.012082,-0.201995,1.262902,1.112930e-04,0.003263
787,1,174.0000,46.0000,6.0000,0.218700,0.032910,-0.449500,-0.000088,0.553700,0.354200,0.218666,0.032906,-0.449498,-0.000088,0.553731,0.354155,4.527420e-05,0.001327
788,1,186.0000,46.0000,6.0000,0.139700,0.051030,-0.364400,0.003857,0.375200,0.507500,0.139669,0.051033,-0.364363,0.003857,0.375172,0.507500,3.681099e-05,0.001079
789,1,198.0000,46.0000,6.0000,0.051390,0.039520,-0.387300,-0.007377,0.383800,0.735200,0.051386,0.039524,-0.387285,-0.007377,0.383773,0.735184,2.725126e-05,0.000799
790,1,210.0000,46.0000,6.0000,-0.064150,0.014330,-0.434500,-0.001928,0.370600,0.986300,-0.064150,0.014332,-0.434450,-0.001928,0.370600,0.986324,4.980967e-05,0.001460
791,1,222.0000,46.0000,6.0000,-0.209500,0.020140,-0.180500,-0.010420,0.320400,1.217000,-0.209503,0.020137,-0.180456,-0.010416,0.320391,1.217005,4.413942e-05,0.001294
792,1,234.0000,46.0000,6.0000,-0.320800,-0.169000,-1.005000,-0.013710,0.555300,1.247000,-0.320844,-0.169030,-1.005176,-0.013712,0.555347,1.247377,3.770011e-04,0.011053
793,1,174.0000,54.0000,6.0000,0.126700,-0.004644,-1.059000,-0.001985,0.312900,0.314800,0.126719,-0.004644,-1.058744,-0.001985,0.312905,0.314835,2.556717e-04,0.007496
794,1,186.0000,54.0000,6.0000,0.076350,0.025230,-0.723100,-0.005746,0.335800,0.509200,0.076354,0.025225,-0.723063,-0.005746,0.335832,0.509237,3.735224e-05,0.001095
795,1,198.0000,54.0000,6.0000,-0.003454,0.010100,-0.734700,-0.004049,0.322600,0.724500,-0.003454,0.010097,-0.734705,-0.004049,0.322645,0.724520,4.506422e-05,0.001321
796,1,210.0000,54.0000,6.0000,-0.118500,-0.013600,-0.782200,-0.004117,0.307300,0.978200,-0.118481,-0.013601,-0.782152,-0.004117,0.307274,0.978198,4.819444e-05,0.001413
797,1,222.0000,54.0000,6.0000,-0.275900,-0.002942,-0.580200,-0.001587,0.289600,1.190000,-0.275926,-0.002942,-0.580161,-0.001587,0.289638,1.189633,3.670493e-04,0.010761
798,1,234.0000,54.0000,6.0000,-0.447600,-0.197600,-1.849000,0.000030,0.229900,1.290000,-0.447626,-0.197615,-1.848727,0.000030,0.229935,1.290176,2.734664e-04,0.008017
799,1,174.0000,66.0000,6.0000,0.155800,-0.054940,-0.724600,-0.005562,0.516200,0.337200,0.155761,-0.054938,-0.724578,-0.005562,0.516238,0.337205,3.888765e-05,0.001140
800,1,186.0000,66.0000,6.0000,0.094690,-0.036080,-0.577700,-0.004126,0.504800,0.498500,0.094688,-0.036078,-0.577744,-0.004126,0.504797,0.498480,4.376911e-05,0.001283
801,1,198.0000,66.0000,6.0000,0.010370,-0.047870,-0.581000,-0.003813,0.499700,0.716900,0.010365,-0.047869,-0.580987,-0.003813,0.499723,0.716903,2.346784e-05,0.000688
802,1,210.0000,66.0000,6.0000,-0.103400,-0.070290,-0.627900,-0.002756,0.488300,0.961300,-0.103400,-0.070294,-0.627886,-0.002756,0.488345,0.961316,4.523689e-05,0.001326
803,1,222.0000,66.0000,6.0000,-0.254400,-0.060890,-0.421900,-0.001663,0.464200,1.169000,-0.254350,-0.060893,-0.421879,-0.001663,0.464181,1.168757,2.428236e-04,0.007119
