element_id,layer,cx_in,cy_in,cz_in,po_sx,po_sy,po_sz,po_sxy,po_syz,po_szx,ae_sx,ae_sy,ae_sz,ae_sxy,ae_syz,ae_sxz,max_abs_diff_psi,rel_to_peak_pct
145,1,102.9000,14.0000,6.0000,0.278700,0.093390,-0.806800,0.003123,0.077140,0.059120,0.278734,0.093392,-0.806761,0.003123,0.077141,0.059119,3.907479e-05,0.001145
146,1,107.1000,14.0000,6.0000,0.273800,0.092660,-0.810200,0.003155,0.077550,0.123700,0.273795,0.092665,-0.810173,0.003155,0.077554,0.123675,2.694509e-05,0.000789
147,1,111.3000,14.0000,6.0000,0.268600,0.092960,-0.807800,0.002516,0.077560,0.060420,0.268589,0.092963,-0.807760,0.002516,0.077558,0.060416,3.983014e-05,0.001167
148,1,115.5000,14.0000,6.0000,0.263700,0.092690,-0.808800,0.002402,0.077750,0.126000,0.263668,0.092691,-0.808808,0.002402,0.077746,0.126033,3.317996e-05,0.000972
149,1,119.7000,14.0000,6.0000,0.258600,0.092640,-0.806500,0.001710,0.077900,0.062210,0.258550,0.092644,-0.806502,0.001710,0.077897,0.062209,4.982166e-05,0.001460
150,1,123.9000,14.0000,6.0000,0.253200,0.092100,-0.806400,0.001754,0.077700,0.130100,0.253174,0.092098,-0.806371,0.001754,0.077704,0.130054,4.560132e-05,0.001336
151,1,128.1000,14.0000,6.0000,0.248100,0.091970,-0.803100,0.001064,0.077520,0.067560,0.248087,0.091969,-0.803075,0.001064,0.077520,0.067557,2.498119e-05,0.000732
152,1,132.3000,14.0000,6.0000,0.243000,0.091600,-0.801200,0.001210,0.077160,0.138700,0.242972,0.091597,-0.801244,0.001210,0.077156,0.138700,4.436138e-05,0.001300
153,1,136.5000,14.0000,6.0000,0.237500,0.091450,-0.797600,0.000649,0.077150,0.079460,0.237512,0.091455,-0.797634,0.000649,0.077146,0.079460,3.366118e-05,0.000986
154,1,140.7000,14.0000,6.0000,0.231700,0.091080,-0.794600,0.000709,0.076370,0.154500,0.231707,0.091083,-0.794559,0.000709,0.076374,0.154497,4.120730e-05,0.001207
155,1,144.9000,14.0000,6.0000,0.225400,0.090800,-0.790100,0.000124,0.076200,0.099310,0.225415,0.090798,-0.790060,0.000124,0.076204,0.099310,4.027390e-05,0.001180
156,1,149.1000,14.0000,6.0000,0.218400,0.090800,-0.782900,0.000316,0.075050,0.181400,0.218414,0.090804,-0.782854,0.000316,0.075055,0.181431,4.607132e-05,0.001350
157,1,153.3000,14.0000,6.0000,0.211000,0.090250,-0.777800,-0.000399,0.074860,0.135500,0.210965,0.090249,-0.777763,-0.000399,0.074856,0.135459,4.104406e-05,0.001203
158,1,157.5000,14.0000,6.0000,0.202900,0.085990,-0.795600,-0.001043,0.075870,0.219600,0.202909,0.085989,-0.795618,-0.001043,0.075872,0.219586,1.820131e-05,0.000533
159,1,161.7000,14.0000,6.0000,0.193000,0.089240,-0.763800,-0.005412,0.071780,0.163500,0.192955,0.089239,-0.763751,-0.005412,0.071778,0.163463,4.886567e-05,0.001432
160,1,165.9000,14.0000,6.0000,0.182800,0.103400,-0.658700,-0.008007,0.118500,0.297900,0.182830,0.103430,-0.658709,-0.008007,0.118532,0.297878,3.155434e-05,0.000925
161,1,2.1000,18.0000,6.0000,0.031130,-0.127300,-2.097000,0.014830,-0.122800,-0.648100,0.031127,-0.127271,-2.096578,0.014835,-0.122792,-0.648069,4.217705e-04,0.012358
162,1,6.3000,18.0000,6.0000,0.079710,0.098960,-0.609100,-0.005672,0.003585,-0.677800,0.079705,0.098958,-0.609061,-0.005672,0.003585,-0.677832,3.944297e-05,0.001156
163,1,10.5000,18.0000,6.0000,0.128800,0.069540,-0.820800,0.002491,-0.002361,-0.748100,0.128780,0.069538,-0.820770,0.002491,-0.002361,-0.748069,3.111510e-05,0.000912
164,1,14.7000,18.0000,6.0000,0.165000,0.086790,-0.716900,0.004004,0.007913,-0.636400,0.164966,0.086793,-0.716890,0.004004,0.007913,-0.636420,3.406271e-05,0.000998
165,1,18.9000,18.0000,6.0000,0.195500,0.085860,-0.734900,0.005456,0.009679,-0.642700,0.195517,0.085863,-0.734948,0.005456,0.009679,-0.642663,4.839671e-05,0.001418
166,1,23.1000,18.0000,6.0000,0.222100,0.091340,-0.710100,0.006611,0.014210,-0.517200,0.222081,0.091342,-0.710078,0.006611,0.014212,-0.517248,4.828236e-05,0.001415
167,1,27.3000,18.0000,6.0000,0.245100,0.091680,-0.719600,0.007506,0.016360,-0.506100,0.245144,0.091679,-0.719613,0.007506,0.016362,-0.506077,4.394012e-05,0.001287
168,1,31.5000,18.0000,6.0000,0.264400,0.095240,-0.707300,0.008116,0.019420,-0.382500,0.264432,0.095244,-0.707254,0.008116,0.019419,-0.382482,4.588335e-05,0.001344
169,1,35.7000,18.0000,6.0000,0.280300,0.095760,-0.715900,0.008665,0.021610,-0.363900,0.280300,0.095755,-0.715935,0.008665,0.021614,-0.363897,3.510859e-05,0.001029
170,1,39.9000,18.0000,6.0000,0.293000,0.096690,-0.720300,0.008838,0.022860,-0.247900,0.292990,0.096687,-0.720348,0.008838,0.022864,-0.247871,4.820094e-05,0.001412
171,1,44.1000,18.0000,6.0000,0.302800,0.096790,-0.728500,0.008763,0.024900,-0.237900,0.302835,0.096789,-0.728457,0.008763,0.024896,-0.237919,4.320354e-05,0.001266
172,1,48.3000,18.0000,6.0000,0.309600,0.096560,-0.738700,0.009035,0.025100,-0.133200,0.309573,0.096556,-0.738689,0.009035,0.025102,-0.133220,2.727299e-05,0.000799
173,1,52.5000,18.0000,6.0000,0.313900,0.096700,-0.745300,0.008948,0.026740,-0.136300,0.313937,0.096701,-0.745255,0.008948,0.026736,-0.136251,4.909601e-05,0.001439
174,1,56.7000,18.0000,6.0000,0.316500,0.095840,-0.757600,0.008669,0.026690,-0.042960,0.316536,0.095843,-0.757574,0.008669,0.026690,-0.042961,3.558522e-05,0.001043
175,1,60.9000,18.0000,6.0000,0.317300,0.096030,-0.762200,0.008429,0.028140,-0.060470,0.317269,0.096029,-0.762246,0.008429,0.028137,-0.060468,4.591055e-05,0.001345
176,1,65.1000,18.0000,6.0000,0.316500,0.094810,-0.774300,0.008127,0.027790,0.023110,0.316542,0.094813,-0.774252,0.008127,0.027787,0.023108,4.842458e-05,0.001419
177,1,69.3000,18.0000,6.0000,0.314400,0.095000,-0.776600,0.007772,0.029000,-0.007580,0.314392,0.095003,-0.776596,0.007772,0.029002,-0.007580,7.503165e-06,0.000220
178,1,73.5000,18.0000,6.0000,0.311300,0.093990,-0.787400,0.007513,0.028600,0.068290,0.311320,0.093989,-0.787444,0.007513,0.028604,0.068293,4.432135e-05,0.001299
179,1,77.7000,18.0000,6.0000,0.307800,0.094130,-0.788800,0.006884,0.029720,0.026070,0.307831,0.094131,-0.788821,0.006884,0.029721,0.026065,3.115905e-05,0.000913
180,1,81.9000,18.0000,6.0000,0.303500,0.092840,-0.797700,0.006499,0.029740,0.096780,0.303471,0.092836,-0.797675,0.006499,0.029744,0.096779,2.894105e-05,0.000848
181,1,86.1000,18.0000,6.0000,0.298600,0.092860,-0.797900,0.006223,0.030580,0.045710,0.298568,0.092861,-0.797884,0.006223,0.030580,0.045712,3.188136e-05,0.000934
182,1,90.3000,18.0000,6.0000,0.293500,0.091970,-0.804700,0.005638,0.030320,0.112900,0.293490,0.091968,-0.804681,0.005638,0.030318,0.112885,1.930461e-05,0.000566
183,1,94.5000,18.0000,6.0000,0.288400,0.092170,-0.803700,0.005031,0.030750,0.055510,0.288367,0.092168,-0.803671,0.005031,0.030753,0.055513,3.301525e-05,0.000967
184,1,98.7000,18.0000,6.0000,0.283100,0.091290,-0.808800,0.004741,0.030880,0.120900,0.283102,0.091285,-0.808785,0.004741,0.030885,0.120934,3.429775e-05,0.001005
185,1,102.9000,18.0000,6.0000,0.277800,0.091250,-0.807300,0.004246,0.031390,0.059090,0.277752,0.091249,-0.807325,0.004246,0.031387,0.059089,4.760352e-05,0.001395
186,1,107.1000,18.0000,6.0000,0.272800,0.090560,-0.810800,0.003740,0.031470,0.124000,0.272755,0.090565,-0.810773,0.003740,0.031471,0.124023,4.485047e-05,0.001314
187,1,111.3000,18.0000,6.0000,0.267600,0.090700,-0.808400,0.003311,0.031730,0.060260,0.267607,0.090695,-0.808424,0.003311,0.031725,0.060260,2.362404e-05,0.000692
188,1,115.5000,18.0000,6.0000,0.262600,0.090260,-0.809600,0.002991,0.031690,0.126500,0.262561,0.090257,-0.809589,0.002991,0.031688,0.126541,4.089086e-05,0.001198
189,1,119.7000,18.0000,6.0000,0.257400,0.090190,-0.807500,0.002431,0.031500,0.061930,0.257441,0.090186,-0.807477,0.002431,0.031501,0.061933,4.096682e-05,0.001200
190,1,123.9000,18.0000,6.0000,0.252300,0.089710,-0.807000,0.001946,0.031470,0.130200,0.252280,0.089713,-0.806966,0.001946,0.031475,0.130152,4.775865e-05,0.001399
191,1,128.1000,18.0000,6.0000,0.247300,0.089790,-0.803800,0.001513,0.031580,0.067180,0.247325,0.089791,-0.803809,0.001513,0.031577,0.067183,2.456706e-05,0.000720
192,1,132.3000,18.0000,6.0000,0.242100,0.089510,-0.801900,0.001277,0.032000,0.138800,0.242137,0.089514,-0.801925,0.001277,0.032004,0.138795,3.671109e-05,0.001076
193,1,136.5000,18.0000,6.0000,0.236500,0.089220,-0.798200,0.000942,0.031610,0.078870,0.236541,0.089221,-0.798190,0.000942,0.031615,0.078868,4.072372e-05,0.001193
194,1,140.7000,18.0000,6.0000,0.230700,0.088720,-0.795600,0.000582,0.031610,0.154600,0.230747,0.088716,-0.795562,0.000582,0.031613,0.154572,4.746447e-05,0.001391
195,1,144.9000,18.0000,6.0000,0.224600,0.088500,-0.790900,0.000261,0.031300,0.098990,0.224602,0.088496,-0.790857,0.000261,0.031304,0.098989,4.265027e-05,0.001250
196,1,149.1000,18.0000,6.0000,0.217800,0.088470,-0.783300,0.000058,0.031880,0.181400,0.217755,0.088467,-0.783328,0.000058,0.031883,0.181361,4.525997e-05,0.001326
197,1,153.3000,18.0000,6.0000,0.210200,0.087740,-0.778000,-0.000064,0.031340,0.134800,0.210203,0.087738,-0.777983,-0.000064,0.031336,0.134842,4.160219e-05,0.001219
198,1,157.5000,18.0000,6.0000,0.202000,0.083810,-0.794600,0.000228,0.030190,0.219900,0.201998,0.083809,-0.794582,0.000228,0.030191,0.219901,1.765945e-05,0.000517
199,1,161.7000,18.0000,6.0000,0.192300,0.087010,-0.764800,0.003361,0.035550,0.164300,0.192277,0.087012,-0.764787,0.003361,0.035550,0.164278,2.298650e-05,0.000673
200,1,165.9000,18.0000,6.0000,0.181400,0.100300,-0.666300,0.006479,-0.009666,0.298500,0.181411,0.100272,-0.666330,0.006479,-0.009666,0.298549,4.870264e-05,0.001427
201,1,2.1000,22.0000,6.0000,0.031060,-0.129000,-2.091000,-0.014510,0.143900,-0.646400,0.031061,-0.129006,-2.091412,-0.014508,0.143901,-0.646432,4.120215e-04,0.012072
202,1,6.3000,22.0000,6.0000,0.078810,0.095170,-0.609700,0.010390,0.059060,-0.675600,0.078812,0.095169,-0.609664,0.010386,0.059060,-0.675601,3.550018e-05,0.001040
203,1,10.5000,22.0000,6.0000,0.127400,0.066580,-0.819800,0.005544,0.079720,-0.745700,0.127397,0.066576,-0.819791,0.005544,0.079725,-0.745720,1.998420e-05,0.000586
204,1,14.7000,22.0000,6.0000,0.164100,0.083770,-0.716500,0.006329,0.076970,-0.634100,0.164077,0.083765,-0.716486,0.006329,0.076969,-0.634108,2.307137e-05,0.000676
205,1,18.9000,22.0000,6.0000,0.194500,0.082670,-0.734500,0.007197,0.081140,-0.639900,0.194490,0.082674,-0.734533,0.007197,0.081144,-0.639947,4.724524e-05,0.001384
206,1,23.1000,22.0000,6.0000,0.221000,0.088180,-0.709900,0.008349,0.082220,-0.514800,0.221011,0.088179,-0.709946,0.008349,0.082221,-0.514762,4.559374e-05,0.001336
207,1,27.3000,22.0000,6.0000,0.243900,0.088480,-0.719700,0.009173,0.085290,-0.503600,0.243861,0.088483,-0.719661,0.009173,0.085290,-0.503552,4.761928e-05,0.001395
208,1,31.5000,22.0000,6.0000,0.263100,0.092170,-0.707400,0.009748,0.087300,-0.380200,0.263148,0.092170,-0.707434,0.009748,0.087297,-0.380211,4.761362e-05,0.001395
209,1,35.7000,22.0000,6.0000,0.278800,0.092730,-0.716200,0.010260,0.089910,-0.361800,0.278756,0.092727,-0.716195,0.010255,0.089914,-0.361758,4.424411e-05,0.001296
210,1,39.9000,22.0000,6.0000,0.291600,0.093770,-0.720600,0.010460,0.093110,-0.245900,0.291562,0.093766,-0.720591,0.010465,0.093110,-0.245943,4.346090e-05,0.001273
211,1,44.1000,22.0000,6.0000,0.301300,0.093980,-0.728800,0.010570,0.094920,-0.236200,0.301288,0.093982,-0.728792,0.010571,0.094924,-0.236165,3.498525e-05,0.001025
212,1,48.3000,22.0000,6.0000,0.308100,0.093840,-0.739100,0.010820,0.097990,-0.131700,0.308053,0.093838,-0.739112,0.010824,0.097994,-0.131672,4.682537e-05,0.001372
213,1,52.5000,22.0000,6.0000,0.312400,0.094020,-0.745700,0.010450,0.099380,-0.134800,0.312412,0.094017,-0.745667,0.010452,0.099377,-0.134769,3.336371e-05,0.000978
214,1,56.7000,22.0000,6.0000,0.315000,0.093060,-0.758000,0.010230,0.102400,-0.041630,0.314987,0.093063,-0.757968,0.010233,0.102358,-0.041626,4.201158e-05,0.001231
215,1,60.9000,22.0000,6.0000,0.315800,0.093210,-0.762600,0.010020,0.103500,-0.059410,0.315831,0.093208,-0.762631,0.010023,0.103476,-0.059405,3.148450e-05,0.000922
216,1,65.1000,22.0000,6.0000,0.315000,0.092230,-0.774800,0.009699,0.106000,0.024170,0.314971,0.092228,-0.774804,0.009699,0.106013,0.024172,2.895690e-05,0.000848
217,1,69.3000,22.0000,6.0000,0.312700,0.092440,-0.777400,0.009371,0.106600,-0.006721,0.312712,0.092437,-0.777377,0.009371,0.106644,-0.006721,4.398698e-05,0.001289
218,1,73.5000,22.0000,6.0000,0.309800,0.091090,-0.788300,0.008925,0.108700,0.069170,0.309826,0.091087,-0.788260,0.008925,0.108738,0.069174,3.992221e-05,0.001170
219,1,77.7000,22.0000,6.0000,0.306300,0.091150,-0.789400,0.008180,0.109600,0.027000,0.306310,0.091149,-0.789416,0.008180,0.109618,0.026998,1.769090e-05,0.000518
220,1,81.9000,22.0000,6.0000,0.301900,0.090080,-0.798100,0.007770,0.111400,0.097430,0.301945,0.090084,-0.798116,0.007770,0.111446,0.097425,4.643299e-05,0.001360
221,1,86.1000,22.0000,6.0000,0.297100,0.090120,-0.798300,0.007348,0.111900,0.046350,0.297141,0.090119,-0.798310,0.007348,0.111942,0.046351,4.162272e-05,0.001220
222,1,90.3000,22.0000,6.0000,0.292100,0.089000,-0.805300,0.006582,0.113200,0.113400,0.292103,0.089000,-0.805255,0.006582,0.113195,0.113429,4.456074e-05,0.001306
223,1,94.5000,22.0000,6.0000,0.287000,0.089100,-0.804600,0.005999,0.113600,0.055860,0.286975,0.089097,-0.804582,0.005999,0.113588,0.055865,2.533798e-05,0.000742
224,1,98.7000,22.0000,6.0000,0.281800,0.088400,-0.809500,0.005585,0.114500,0.121300,0.281798,0.088395,-0.809504,0.005585,0.114451,0.121329,4.854142e-05,0.001422
225,1,102.9000,22.0000,6.0000,0.276500,0.088630,-0.807400,0.005039,0.114900,0.059370,0.276532,0.088626,-0.807449,0.005039,0.114898,0.059369,4.948815e-05,0.001450
226,1,107.1000,22.0000,6.0000,0.271500,0.087760,-0.811100,0.004600,0.115500,0.124400,0.271468,0.087761,-0.811069,0.004600,0.115534,0.124397,3.429862e-05,0.001005
227,1,111.3000,22.0000,6.0000,0.266400,0.087620,-0.809000,0.004110,0.115700,0.060330,0.266413,0.087623,-0.809043,0.004110,0.115667,0.060334,4.311218e-05,0.001263
228,1,115.5000,22.0000,6.0000,0.261200,0.087070,-0.810300,0.003556,0.115500,0.126400,0.261188,0.087072,-0.810308,0.003556,0.115538,0.126411,3.822637e-05,0.001120
229,1,119.7000,22.0000,6.0000,0.256100,0.087170,-0.808200,0.002868,0.115500,0.061850,0.256083,0.087173,-0.808156,0.002868,0.115451,0.061854,4.881512e-05,0.001430
230,1,123.9000,22.0000,6.0000,0.251300,0.086980,-0.807500,0.002396,0.115500,0.130200,0.251315,0.086983,-0.807505,0.002396,0.115471,0.130160,3.952048e-05,0.001158
231,1,128.1000,22.0000,6.0000,0.246300,0.086750,-0.804500,0.001943,0.115500,0.067170,0.246303,0.086748,-0.804464,0.001943,0.115458,0.067169,4.172809e-05,0.001223
232,1,132.3000,22.0000,6.0000,0.241000,0.086260,-0.802500,0.001486,0.115000,0.138700,0.240953,0.086263,-0.802451,0.001486,0.115015,0.138685,4.936029e-05,0.001446
233,1,136.5000,22.0000,6.0000,0.235500,0.086150,-0.798700,0.001163,0.115000,0.078510,0.235477,0.086151,-0.798703,0.001163,0.115012,0.078511,2.301523e-05,0.000674
234,1,140.7000,22.0000,6.0000,0.229700,0.085690,-0.796100,0.000794,0.114200,0.154200,0.229710,0.085690,-0.796143,0.000794,0.114173,0.154242,4.320679e-05,0.001266
235,1,144.9000,22.0000,6.0000,0.223600,0.085420,-0.790900,0.000450,0.113800,0.098830,0.223587,0.085416,-0.790877,0.000450,0.113800,0.098835,2.263523e-05,0.000663
236,1,149.1000,22.0000,6.0000,0.216900,0.085470,-0.783100,0.000001,0.112700,0.181100,0.216879,0.085466,-0.783108,0.000001,0.112662,0.181098,3.822468e-05,0.001120
237,1,153.3000,22.0000,6.0000,0.209300,0.084860,-0.778500,-0.000701,0.112500,0.134400,0.209313,0.084861,-0.778457,-0.000701,0.112477,0.134443,4.282194e-05,0.001255
238,1,157.5000,22.0000,6.0000,0.201000,0.080770,-0.795700,-0.001272,0.113300,0.219900,0.201018,0.080773,-0.795654,-0.001272,0.113342,0.219909,4.634889e-05,0.001358
239,1,161.7000,22.0000,6.0000,0.191600,0.083820,-0.764900,-0.004844,0.107700,0.163900,0.191642,0.083822,-0.764940,-0.004844,0.107686,0.163918,4.207403e-05,0.001233
240,1,165.9000,22.0000,6.0000,0.180900,0.097130,-0.664100,-0.008342,0.152100,0.298200,0.180930,0.097131,-0.664141,-0.008342,0.152092,0.298187,4.107237e-05,0.001203
241,1,2.1000,26.0000,6.0000,0.030640,-0.131700,-2.084000,0.015290,-0.099810,-0.644700,0.030638,-0.131675,-2.083831,0.015292,-0.099805,-0.644723,1.694773e-04,0.004966
242,1,6.3000,26.0000,6.0000,0.077750,0.090990,-0.609000,-0.005086,0.027080,-0.673000,0.077751,0.090987,-0.609021,-0.005086,0.027080,-0.672960,3.985630e-05,0.001168
243,1,10.5000,26.0000,6.0000,0.126500,0.062550,-0.817500,0.003466,0.021650,-0.743000,0.126453,0.062552,-0.817526,0.003466,0.021645,-0.742987,4.651286e-05,0.001363
244,1,14.7000,26.0000,6.0000,0.163100,0.079610,-0.714600,0.005992,0.032790,-0.631100,0.163111,0.079614,-0.714599,0.005992,0.032793,-0.631115,1.481665e-05,0.000434
245,1,18.9000,26.0000,6.0000,0.193500,0.078750,-0.732400,0.008033,0.035660,-0.637000,0.193528,0.078745,-0.732435,0.008033,0.035661,-0.636969,3.485311e-05,0.001021
246,1,23.1000,26.0000,6.0000,0.219800,0.084280,-0.707800,0.009472,0.041250,-0.511800,0.219793,0.084283,-0.707790,0.009472,0.041251,-0.511810,1.039142e-05,0.000304
247,1,27.3000,26.0000,6.0000,0.242400,0.084640,-0.717400,0.010410,0.044560,-0.500500,0.242445,0.084637,-0.717450,0.010410,0.044558,-0.500530,4.969275e-05,0.001456
248,1,31.5000,26.0000,6.0000,0.261800,0.088440,-0.705200,0.011330,0.048540,-0.377300,0.261811,0.088438,-0.705154,0.011330,0.048542,-0.377325,4.586164e-05,0.001344
249,1,35.7000,26.0000,6.0000,0.277600,0.088950,-0.713900,0.012040,0.051480,-0.359200,0.277591,0.088951,-0.713866,0.012043,0.051476,-0.359195,3.430834e-05,0.001005
250,1,39.9000,26.0000,6.0000,0.290200,0.089920,-0.718400,0.012370,0.053560,-0.243500,0.290216,0.089917,-0.718403,0.012368,0.053560,-0.243486,1.594007e-05,0.000467
251,1,44.1000,26.0000,6.0000,0.299800,0.090450,-0.726600,0.012430,0.056520,-0.234000,0.299790,0.090454,-0.726616,0.012432,0.056522,-0.234031,3.135919e-05,0.000919
252,1,48.3000,26.0000,6.0000,0.306600,0.090340,-0.736800,0.012730,0.057550,-0.129800,0.306582,0.090336,-0.736803,0.012732,0.057551,-0.129756,4.371385e-05,0.001281
253,1,52.5000,26.0000,6.0000,0.311100,0.090520,-0.743400,0.012480,0.059790,-0.133200,0.311105,0.090518,-0.743354,0.012479,0.059785,-0.133165,4.618517e-05,0.001353
254,1,56.7000,26.0000,6.0000,0.313600,0.089800,-0.755700,0.012290,0.060080,-0.040170,0.313636,0.089799,-0.755678,0.012289,0.060076,-0.040168,3.588848e-05,0.001052
255,1,60.9000,26.0000,6.0000,0.314400,0.089870,-0.760300,0.011870,0.062020,-0.058030,0.314415,0.089872,-0.760292,0.011874,0.062016,-0.058033,1.486901e-05,0.000436
256,1,65.1000,26.0000,6.0000,0.313600,0.088710,-0.772300,0.011560,0.062220,0.025370,0.313559,0.088707,-0.772343,0.011563,0.062219,0.025371,4.306133e-05,0.001262
257,1,69.3000,26.0000,6.0000,0.311400,0.088960,-0.774700,0.011020,0.063890,-0.005747,0.311358,0.088961,-0.774732,0.011020,0.063892,-0.005747,4.218843e-05,0.001236
258,1,73.5000,26.0000,6.0000,0.308500,0.087550,-0.785600,0.010500,0.064020,0.070300,0.308504,0.087551,-0.785581,0.010499,0.064017,0.070300,1.915598e-05,0.000561
259,1,77.7000,26.0000,6.0000,0.304800,0.087590,-0.787000,0.009744,0.065400,0.027990,0.304839,0.087593,-0.786969,0.009744,0.065401,0.027988,3.851416e-05,0.001128
260,1,81.9000,26.0000,6.0000,0.300500,0.086780,-0.795800,0.009155,0.065530,0.098250,0.300526,0.086780,-0.795801,0.009155,0.065532,0.098255,2.609528e-05,0.000765
261,1,86.1000,26.0000,6.0000,0.295900,0.086790,-0.795800,0.008409,0.066600,0.047110,0.295870,0.086795,-0.795814,0.008409,0.066601,0.047107,3.038952e-05,0.000890
262,1,90.3000,26.0000,6.0000,0.291000,0.085520,-0.802600,0.007817,0.066710,0.114200,0.291029,0.085522,-0.802568,0.007817,0.066710,0.114202,3.238502e-05,0.000949
263,1,94.5000,26.0000,6.0000,0.285900,0.085510,-0.801800,0.007066,0.067540,0.056360,0.285854,0.085508,-0.801836,0.007066,0.067537,0.056359,4.598938e-05,0.001347
264,1,98.7000,26.0000,6.0000,0.280700,0.084710,-0.807000,0.006627,0.067810,0.121800,0.280663,0.084705,-0.807022,0.006627,0.067809,0.121807,3.691016e-05,0.001081
265,1,102.9000,26.0000,6.0000,0.275500,0.084870,-0.805200,0.005860,0.068410,0.059780,0.275526,0.084873,-0.805243,0.005860,0.068412,0.059781,4.255959e-05,0.001247
266,1,107.1000,26.0000,6.0000,0.270400,0.084100,-0.808400,0.005245,0.068550,0.124800,0.270439,0.084101,-0.808381,0.005245,0.068550,0.124756,4.407310e-05,0.001291
267,1,111.3000,26.0000,6.0000,0.265300,0.084080,-0.806200,0.004580,0.068750,0.060390,0.265292,0.084081,-0.806182,0.004580,0.068753,0.060388,1.788829e-05,0.000524
268,1,115.5000,26.0000,6.0000,0.260000,0.083480,-0.807800,0.004102,0.068780,0.126300,0.260037,0.083481,-0.807822,0.004102,0.068780,0.126300,3.699096e-05,0.001084
269,1,119.7000,26.0000,6.0000,0.255300,0.083470,-0.805500,0.003441,0.068750,0.061830,0.255269,0.083472,-0.805531,0.003441,0.068745,0.061826,3.094973e-05,0.000907
270,1,123.9000,26.0000,6.0000,0.250600,0.083070,-0.804800,0.002834,0.068830,0.130200,0.250561,0.083073,-0.804814,0.002834,0.068826,0.130162,3.855743e-05,0.001130
271,1,128.1000,26.0000,6.0000,0.245400,0.082950,-0.801500,0.002092,0.068780,0.067020,0.245386,0.082952,-0.801521,0.002092,0.068778,0.067022,2.107857e-05,0.000618
272,1,132.3000,26.0000,6.0000,0.240100,0.082570,-0.799600,0.001680,0.068940,0.138600,0.240119,0.082571,-0.799612,0.001680,0.068937,0.138634,3.362540e-05,0.000985
273,1,136.5000,26.0000,6.0000,0.234700,0.082180,-0.796300,0.001226,0.068590,0.078250,0.234720,0.082182,-0.796310,0.001226,0.068590,0.078247,2.014563e-05,0.000590
274,1,140.7000,26.0000,6.0000,0.228900,0.081800,-0.793200,0.000783,0.068800,0.154000,0.228873,0.081796,-0.793154,0.000783,0.068797,0.153992,4.637285e-05,0.001359
275,1,144.9000,26.0000,6.0000,0.222900,0.081650,-0.788100,0.000218,0.068150,0.098260,0.222870,0.081649,-0.788089,0.000218,0.068149,0.098257,2.979831e-05,0.000873
276,1,149.1000,26.0000,6.0000,0.216300,0.081450,-0.780900,0.000054,0.068630,0.181000,0.216257,0.081452,-0.780868,0.000054,0.068633,0.180977,4.340070e-05,0.001272
277,1,153.3000,26.0000,6.0000,0.208700,0.080880,-0.776100,-0.000129,0.068390,0.134100,0.208663,0.080880,-0.776120,-0.000129,0.068389,0.134103,3.709446e-05,0.001087
