
 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
   node     x-disp       y-disp       z-disp
  5901   1.48150E-03  5.79723E-04 -5.95110E-03 
  5902   1.36495E-03  6.44055E-04 -6.09488E-03 
  5903   1.45452E-03  6.95330E-04 -5.86852E-03 
  5904   1.56952E-03  0.00000E+00 -6.26977E-03 
  5905   1.57145E-03  0.00000E+00 -6.06870E-03 
  5906   1.56665E-03  1.00604E-04 -6.24603E-03 
  5907   1.56964E-03  1.12377E-04 -6.05153E-03 
  5908   1.55887E-03  2.02407E-04 -6.21630E-03 
  5909   1.56215E-03  2.20886E-04 -6.02021E-03 
  5910   1.54588E-03  3.03377E-04 -6.16541E-03 
  5911   1.54948E-03  3.31180E-04 -5.97201E-03 
  5912   1.52806E-03  4.04670E-04 -6.09527E-03 
  5913   1.53182E-03  4.41242E-04 -5.90274E-03 
  5914   1.50514E-03  5.06710E-04 -6.00349E-03 
  5915   1.50876E-03  5.44321E-04 -5.82157E-03 
  5916   1.47813E-03  6.04050E-04 -5.93598E-03 
  5917   1.47891E-03  6.53453E-04 -5.74381E-03 
  5918   1.43807E-03  0.00000E+00 -6.18437E-03 
  5919   1.90354E-03  0.00000E+00 -5.73809E-03 
  5920   1.43606E-03  9.33873E-05 -6.15266E-03 
  5921   1.89983E-03  1.05467E-04 -5.71738E-03 
  5922   1.42918E-03  1.88879E-04 -6.12386E-03 
  5923   1.89035E-03  2.06366E-04 -5.68770E-03 
  5924   1.41763E-03  2.83012E-04 -6.07348E-03 
  5925   1.87466E-03  3.09261E-04 -5.64214E-03 
  5926   1.40133E-03  3.77435E-04 -6.00418E-03 
  5927   1.85271E-03  4.11860E-04 -5.57664E-03 
  5928   1.38012E-03  4.74015E-04 -5.91156E-03 
  5929   1.82468E-03  5.06362E-04 -5.50031E-03 
  5930   1.35323E-03  5.62789E-04 -5.86987E-03 
  5931   1.79221E-03  6.08736E-04 -5.44135E-03 
  5932   1.21993E-03  0.00000E+00 -6.36908E-03 
  5933   1.31978E-03  0.00000E+00 -5.84217E-03 
  5934   1.21825E-03  1.51778E-04 -6.35818E-03 
  5935   1.31791E-03  1.62223E-04 -5.83319E-03 
  5936   1.21282E-03  3.02009E-04 -6.32847E-03 
  5937   1.31231E-03  3.23821E-04 -5.80678E-03 
  5938   1.20384E-03  4.51177E-04 -6.28088E-03 
  5939   1.30300E-03  4.84293E-04 -5.76431E-03 
  5940   1.19159E-03  5.97333E-04 -6.21701E-03 
  5941   1.29004E-03  6.43407E-04 -5.70752E-03 
  5942   1.17628E-03  7.42367E-04 -6.14278E-03 
  5943   1.27348E-03  8.01155E-04 -5.63780E-03 
  5944   1.15989E-03  8.90533E-04 -6.05638E-03 
  5945   1.25340E-03  9.57575E-04 -5.55525E-03 
  5946   1.42925E-03  0.00000E+00 -6.17651E-03 
  5947   1.56667E-03  0.00000E+00 -5.66918E-03 
  5948   1.42708E-03  1.46101E-04 -6.16572E-03 
  5949   1.56441E-03  1.56296E-04 -5.66026E-03 
  5950   1.42065E-03  2.90646E-04 -6.13612E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  5951   1.55767E-03  3.11989E-04 -5.63405E-03 
  5952   1.41002E-03  4.34107E-04 -6.08907E-03 
  5953   1.54647E-03  4.66606E-04 -5.59181E-03 
  5954   1.39521E-03  5.75531E-04 -6.02561E-03 
  5955   1.53089E-03  6.19901E-04 -5.53506E-03 
  5956   1.37713E-03  7.15336E-04 -5.94915E-03 
  5957   1.51104E-03  7.71800E-04 -5.46508E-03 
  5958   1.35500E-03  8.57228E-04 -5.86107E-03 
  5959   1.48694E-03  9.22320E-04 -5.38252E-03 
  5960   1.61419E-03  0.00000E+00 -5.97905E-03 
  5961   1.81929E-03  0.00000E+00 -5.49616E-03 
  5962   1.61171E-03  1.39609E-04 -5.96842E-03 
  5963   1.81662E-03  1.49322E-04 -5.48733E-03 
  5964   1.60434E-03  2.77679E-04 -5.93917E-03 
  5965   1.80864E-03  2.98065E-04 -5.46136E-03 
  5966   1.59212E-03  4.14722E-04 -5.89260E-03 
  5967   1.79538E-03  4.45774E-04 -5.41945E-03 
  5968   1.57515E-03  5.49755E-04 -5.82966E-03 
  5969   1.77692E-03  5.92205E-04 -5.36301E-03 
  5970   1.55327E-03  6.83503E-04 -5.75385E-03 
  5971   1.75338E-03  7.37293E-04 -5.29326E-03 
  5972   1.52674E-03  8.18810E-04 -5.66592E-03 
  5973   1.72486E-03  8.81019E-04 -5.21084E-03 
  5974   1.74556E-03  0.00000E+00 -5.78226E-03 
  5975   2.09037E-03  0.00000E+00 -5.29532E-03 
  5976   1.74299E-03  1.32520E-04 -5.77171E-03 
  5977   2.08723E-03  1.41272E-04 -5.28665E-03 
  5978   1.73506E-03  2.63425E-04 -5.74289E-03 
  5979   2.07785E-03  2.81989E-04 -5.26119E-03 
  5980   1.72167E-03  3.93293E-04 -5.69701E-03 
  5981   2.06227E-03  4.21726E-04 -5.22014E-03 
  5982   1.70295E-03  5.21162E-04 -5.63507E-03 
  5983   2.04059E-03  5.60259E-04 -5.16488E-03 
  5984   1.67872E-03  6.47625E-04 -5.56056E-03 
  5985   2.01294E-03  6.97536E-04 -5.09652E-03 
  5986   1.64945E-03  7.76078E-04 -5.47415E-03 
  5987   1.97950E-03  8.33550E-04 -5.01549E-03 
  5988   1.95786E-03  0.00000E+00 -5.53313E-03 
  5989   2.38372E-03  0.00000E+00 -4.95498E-03 
  5990   1.95505E-03  1.24870E-04 -5.52274E-03 
  5991   2.38007E-03  1.32113E-04 -4.94678E-03 
  5992   1.94590E-03  2.47945E-04 -5.49451E-03 
  5993   2.36913E-03  2.63699E-04 -4.92268E-03 
  5994   1.93056E-03  3.69886E-04 -5.45010E-03 
  5995   2.35100E-03  3.94355E-04 -4.88400E-03 
  5996   1.90896E-03  4.89504E-04 -5.39033E-03 
  5997   2.32580E-03  5.23920E-04 -4.83212E-03 
  5998   1.88120E-03  6.07929E-04 -5.31940E-03 
  5999   2.29372E-03  6.52394E-04 -4.76801E-03 
  6000   1.84691E-03  7.29097E-04 -5.23659E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  6001   2.25495E-03  7.79753E-04 -4.69148E-03 
  6002   2.41339E-03  0.00000E+00 -4.93311E-03 
  6003   2.66554E-03  0.00000E+00 -4.27101E-03 
  6004   2.40917E-03  1.16254E-04 -4.92275E-03 
  6005   2.66138E-03  1.21835E-04 -4.26388E-03 
  6006   2.39725E-03  2.30189E-04 -4.89746E-03 
  6007   2.64894E-03  2.43170E-04 -4.24320E-03 
  6008   2.37773E-03  3.43187E-04 -4.85804E-03 
  6009   2.62836E-03  3.63665E-04 -4.21011E-03 
  6010   2.35068E-03  4.53862E-04 -4.80513E-03 
  6011   2.59981E-03  4.83191E-04 -4.16582E-03 
  6012   2.31654E-03  5.62704E-04 -4.74303E-03 
  6013   2.56352E-03  6.01790E-04 -4.11115E-03 
  6014   2.27573E-03  6.75681E-04 -4.67365E-03 
  6015   2.51971E-03  7.19547E-04 -4.04588E-03 
  6016   0.00000E+00  0.00000E+00  0.00000E+00 
  6017   0.00000E+00  0.00000E+00  0.00000E+00 
  6018   0.00000E+00  0.00000E+00  0.00000E+00 
  6019   0.00000E+00  0.00000E+00  0.00000E+00 
  6020   0.00000E+00  0.00000E+00  0.00000E+00 
  6021   0.00000E+00  0.00000E+00  0.00000E+00 
  6022   0.00000E+00  0.00000E+00  0.00000E+00 
  6023   0.00000E+00  0.00000E+00  0.00000E+00 
  6024   0.00000E+00  0.00000E+00  0.00000E+00 
  6025   0.00000E+00  0.00000E+00  0.00000E+00 
  6026   0.00000E+00  0.00000E+00  0.00000E+00 
  6027   0.00000E+00  0.00000E+00  0.00000E+00 
  6028   0.00000E+00  0.00000E+00  0.00000E+00 
  6029   0.00000E+00  0.00000E+00  0.00000E+00 
  6030   0.00000E+00  0.00000E+00  0.00000E+00 
  6031   0.00000E+00  0.00000E+00  0.00000E+00 
  6032   0.00000E+00  0.00000E+00  0.00000E+00 
  6033   0.00000E+00  0.00000E+00  0.00000E+00 
  6034   0.00000E+00  0.00000E+00  0.00000E+00 
  6035   0.00000E+00  0.00000E+00  0.00000E+00 
  6036   0.00000E+00  0.00000E+00  0.00000E+00 
  6037   0.00000E+00  0.00000E+00  0.00000E+00 
  6038   0.00000E+00  0.00000E+00  0.00000E+00 
  6039   0.00000E+00  0.00000E+00  0.00000E+00 
  6040   0.00000E+00  0.00000E+00  0.00000E+00 
  6041   0.00000E+00  0.00000E+00  0.00000E+00 
  6042   0.00000E+00  0.00000E+00  0.00000E+00 
  6043   0.00000E+00  0.00000E+00  0.00000E+00 
  6044   0.00000E+00  0.00000E+00  0.00000E+00 
  6045   0.00000E+00  0.00000E+00  0.00000E+00 
  6046   0.00000E+00  0.00000E+00  0.00000E+00 
  6047   0.00000E+00  0.00000E+00  0.00000E+00 
  6048   0.00000E+00  0.00000E+00  0.00000E+00 
  6049   0.00000E+00  0.00000E+00  0.00000E+00 
  6050   0.00000E+00  0.00000E+00  0.00000E+00 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  6051   0.00000E+00  0.00000E+00  0.00000E+00 
  6052   0.00000E+00  0.00000E+00  0.00000E+00 
  6053   0.00000E+00  0.00000E+00  0.00000E+00 
  6054   0.00000E+00  0.00000E+00  0.00000E+00 
  6055   0.00000E+00  0.00000E+00  0.00000E+00 
  6056   0.00000E+00  0.00000E+00  0.00000E+00 
  6057   0.00000E+00  0.00000E+00  0.00000E+00 
  6058   9.23488E-04  9.24850E-04 -6.56803E-03 
  6059   1.00389E-03  9.99071E-04 -6.34140E-03 
  6060   8.84381E-04  1.08821E-03 -6.35057E-03 
  6061   9.62301E-04  1.16008E-03 -6.13317E-03 
  6062   8.40255E-04  1.21487E-03 -6.12705E-03 
  6063   9.16803E-04  1.29297E-03 -5.93114E-03 
  6064   7.92189E-04  1.31463E-03 -5.92054E-03 
  6065   8.68209E-04  1.40089E-03 -5.71437E-03 
  6066   7.42465E-04  1.42318E-03 -5.76369E-03 
  6067   8.17579E-04  1.42603E-03 -5.59159E-03 
  6068   6.90194E-04  1.30414E-03 -5.68238E-03 
  6069   7.62875E-04  1.72849E-03 -5.28767E-03 
  6070   1.08896E-03  8.85798E-04 -6.33231E-03 
  6071   1.16605E-03  9.57548E-04 -6.11588E-03 
  6072   1.04265E-03  1.04199E-03 -6.11662E-03 
  6073   1.11926E-03  1.11338E-03 -5.91175E-03 
  6074   9.90329E-04  1.16321E-03 -5.89471E-03 
  6075   1.06618E-03  1.24030E-03 -5.70990E-03 
  6076   9.34353E-04  1.25883E-03 -5.68976E-03 
  6077   1.00921E-03  1.34344E-03 -5.49497E-03 
  6078   8.76361E-04  1.36330E-03 -5.53433E-03 
  6079   9.49144E-04  1.36765E-03 -5.37049E-03 
  6080   8.16344E-04  1.24993E-03 -5.45439E-03 
  6081   8.85682E-04  1.65677E-03 -5.07584E-03 
  6082   1.21711E-03  8.41770E-04 -6.09544E-03 
  6083   1.29876E-03  9.12170E-04 -5.90078E-03 
  6084   1.16532E-03  9.89727E-04 -5.88126E-03 
  6085   1.24602E-03  1.06039E-03 -5.69678E-03 
  6086   1.10702E-03  1.10501E-03 -5.66027E-03 
  6087   1.18673E-03  1.18109E-03 -5.49475E-03 
  6088   1.04485E-03  1.19673E-03 -5.45573E-03 
  6089   1.12363E-03  1.27987E-03 -5.28017E-03 
  6090   9.81075E-04  1.29719E-03 -5.30072E-03 
  6091   1.05877E-03  1.30208E-03 -5.15447E-03 
  6092   9.17664E-04  1.18868E-03 -5.22175E-03 
  6093   9.91524E-04  1.58012E-03 -4.86600E-03 
  6094   1.31765E-03  7.93668E-04 -5.88004E-03 
  6095   1.40599E-03  8.63680E-04 -5.67560E-03 
  6096   1.26162E-03  9.33793E-04 -5.66723E-03 
  6097   1.34846E-03  1.00353E-03 -5.47318E-03 
  6098   1.19941E-03  1.04291E-03 -5.44657E-03 
  6099   1.28486E-03  1.11806E-03 -5.27137E-03 
  6100   1.13267E-03  1.13008E-03 -5.24093E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  6101   1.21718E-03  1.21222E-03 -5.05540E-03 
  6102   1.06803E-03  1.23148E-03 -5.08413E-03 
  6103   1.15065E-03  1.23431E-03 -4.92716E-03 
  6104   1.00551E-03  1.12088E-03 -5.00464E-03 
  6105   1.08131E-03  1.50702E-03 -4.64760E-03 
  6106   1.42619E-03  7.43848E-04 -5.71823E-03 
  6107   1.43024E-03  8.13220E-04 -5.54800E-03 
  6108   1.36609E-03  8.75809E-04 -5.50665E-03 
  6109   1.37165E-03  9.43577E-04 -5.34366E-03 
  6110   1.29989E-03  9.79196E-04 -5.28629E-03 
  6111   1.30598E-03  1.05333E-03 -5.14058E-03 
  6112   1.23415E-03  1.06549E-03 -5.07881E-03 
  6113   1.23814E-03  1.14577E-03 -4.92206E-03 
  6114   1.16417E-03  1.16153E-03 -4.91740E-03 
  6115   1.16528E-03  1.16150E-03 -4.79855E-03 
  6116   1.09980E-03  1.05181E-03 -4.83710E-03 
  6117   1.11381E-03  1.44361E-03 -4.50590E-03 
  6118   1.30787E-03  6.91407E-04 -5.63549E-03 
  6119   1.72969E-03  7.58875E-04 -5.24417E-03 
  6120   1.25285E-03  8.15850E-04 -5.42512E-03 
  6121   1.65837E-03  8.80422E-04 -5.04827E-03 
  6122   1.19115E-03  9.15872E-04 -5.20564E-03 
  6123   1.58216E-03  9.86358E-04 -4.85080E-03 
  6124   1.12309E-03  1.00308E-03 -4.99758E-03 
  6125   1.50941E-03  1.07664E-03 -4.64081E-03 
  6126   1.05395E-03  1.09720E-03 -4.83534E-03 
  6127   1.44622E-03  1.11010E-03 -4.50405E-03 
  6128   9.80538E-04  9.78343E-04 -4.72808E-03 
  6129   1.37047E-03  1.36779E-03 -4.22121E-03 
  6130   1.12222E-03  1.10564E-03 -5.88948E-03 
  6131   1.21661E-03  1.18946E-03 -5.41104E-03 
  6132   1.07926E-03  1.29825E-03 -5.71182E-03 
  6133   1.17218E-03  1.42027E-03 -5.25389E-03 
  6134   1.03077E-03  1.46728E-03 -5.52970E-03 
  6135   1.12004E-03  1.65600E-03 -5.09372E-03 
  6136   9.77608E-04  1.58873E-03 -5.34667E-03 
  6137   1.05993E-03  1.90823E-03 -4.90700E-03 
  6138   9.19493E-04  1.78327E-03 -5.11599E-03 
  6139   9.91523E-04  2.18060E-03 -4.59220E-03 
  6140   8.53352E-04  2.20099E-03 -4.56434E-03 
  6141   9.14628E-04  2.44208E-03 -3.96158E-03 
  6142   1.31283E-03  1.06285E-03 -5.69567E-03 
  6143   1.44284E-03  1.14528E-03 -5.23887E-03 
  6144   1.26228E-03  1.24770E-03 -5.52054E-03 
  6145   1.38962E-03  1.36696E-03 -5.08244E-03 
  6146   1.20550E-03  1.41047E-03 -5.33849E-03 
  6147   1.32745E-03  1.59308E-03 -4.92223E-03 
  6148   1.14296E-03  1.52643E-03 -5.15538E-03 
  6149   1.25609E-03  1.83462E-03 -4.73615E-03 
  6150   1.07488E-03  1.71187E-03 -4.92672E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  6151   1.17519E-03  2.09508E-03 -4.42711E-03 
  6152   9.97682E-04  2.11134E-03 -4.39115E-03 
  6153   1.08458E-03  2.34486E-03 -3.81546E-03 
  6154   1.47911E-03  1.01470E-03 -5.50150E-03 
  6155   1.67298E-03  1.09378E-03 -5.06762E-03 
  6156   1.42249E-03  1.19109E-03 -5.32635E-03 
  6157   1.61061E-03  1.30509E-03 -4.91107E-03 
  6158   1.35797E-03  1.34592E-03 -5.14351E-03 
  6159   1.53796E-03  1.52027E-03 -4.74994E-03 
  6160   1.28731E-03  1.45561E-03 -4.95916E-03 
  6161   1.45483E-03  1.74974E-03 -4.56339E-03 
  6162   1.21123E-03  1.63263E-03 -4.73134E-03 
  6163   1.36073E-03  1.99692E-03 -4.25826E-03 
  6164   1.12635E-03  2.01592E-03 -4.21039E-03 
  6165   1.25558E-03  2.23354E-03 -3.66165E-03 
  6166   1.59725E-03  9.62068E-04 -5.31053E-03 
  6167   1.91898E-03  1.03483E-03 -4.87374E-03 
  6168   1.53528E-03  1.12892E-03 -5.13510E-03 
  6169   1.84651E-03  1.23451E-03 -4.71759E-03 
  6170   1.46467E-03  1.27541E-03 -4.95093E-03 
  6171   1.76237E-03  1.43744E-03 -4.55583E-03 
  6172   1.38718E-03  1.37807E-03 -4.76495E-03 
  6173   1.66644E-03  1.65357E-03 -4.36914E-03 
  6174   1.30486E-03  1.54807E-03 -4.53828E-03 
  6175   1.55767E-03  1.88587E-03 -4.06782E-03 
  6176   1.22394E-03  1.92125E-03 -4.02541E-03 
  6177   1.43484E-03  2.10761E-03 -3.48385E-03 
  6178   1.78766E-03  9.04785E-04 -5.07617E-03 
  6179   2.18488E-03  9.68240E-04 -4.55611E-03 
  6180   1.71698E-03  1.06150E-03 -4.90219E-03 
  6181   2.10122E-03  1.15501E-03 -4.40496E-03 
  6182   1.63834E-03  1.19976E-03 -4.71854E-03 
  6183   2.00445E-03  1.34421E-03 -4.24659E-03 
  6184   1.55417E-03  1.29594E-03 -4.53355E-03 
  6185   1.89427E-03  1.54509E-03 -4.06343E-03 
  6186   1.46775E-03  1.46152E-03 -4.31201E-03 
  6187   1.76938E-03  1.76068E-03 -3.77381E-03 
  6188   1.37628E-03  1.82594E-03 -3.80673E-03 
  6189   1.62489E-03  1.96474E-03 -3.21647E-03 
  6190   2.19989E-03  8.40122E-04 -4.52620E-03 
  6191   2.44029E-03  8.93936E-04 -3.92767E-03 
  6192   2.11202E-03  9.85471E-04 -4.36678E-03 
  6193   2.34566E-03  1.06645E-03 -3.79373E-03 
  6194   2.01808E-03  1.11576E-03 -4.19661E-03 
  6195   2.23639E-03  1.24054E-03 -3.64910E-03 
  6196   1.92446E-03  1.21555E-03 -4.01898E-03 
  6197   2.11192E-03  1.42312E-03 -3.47775E-03 
  6198   1.82975E-03  1.37022E-03 -3.80470E-03 
  6199   1.96991E-03  1.61643E-03 -3.21436E-03 
  6200   1.70695E-03  1.70295E-03 -3.36935E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  6201   1.80558E-03  1.80010E-03 -2.74139E-03 
  6202   0.00000E+00  0.00000E+00  0.00000E+00 
  6203   0.00000E+00  0.00000E+00  0.00000E+00 
  6204   0.00000E+00  0.00000E+00  0.00000E+00 
  6205   0.00000E+00  0.00000E+00  0.00000E+00 
  6206   0.00000E+00  0.00000E+00  0.00000E+00 
  6207   0.00000E+00  0.00000E+00  0.00000E+00 
  6208   0.00000E+00  0.00000E+00  0.00000E+00 
  6209   0.00000E+00  0.00000E+00  0.00000E+00 
  6210   0.00000E+00  0.00000E+00  0.00000E+00 
  6211   0.00000E+00  0.00000E+00  0.00000E+00 
  6212   0.00000E+00  0.00000E+00  0.00000E+00 
  6213   0.00000E+00  0.00000E+00  0.00000E+00 
  6214   0.00000E+00  0.00000E+00  0.00000E+00 
  6215   0.00000E+00  0.00000E+00  0.00000E+00 
  6216   0.00000E+00  0.00000E+00  0.00000E+00 
  6217   0.00000E+00  0.00000E+00  0.00000E+00 
  6218   0.00000E+00  0.00000E+00  0.00000E+00 
  6219   0.00000E+00  0.00000E+00  0.00000E+00 
  6220   0.00000E+00  0.00000E+00  0.00000E+00 
  6221   0.00000E+00  0.00000E+00  0.00000E+00 
  6222   0.00000E+00  0.00000E+00  0.00000E+00 
  6223   0.00000E+00  0.00000E+00  0.00000E+00 
  6224   0.00000E+00  0.00000E+00  0.00000E+00 
  6225   0.00000E+00  0.00000E+00  0.00000E+00 
  6226   0.00000E+00  0.00000E+00  0.00000E+00 
  6227   0.00000E+00  0.00000E+00  0.00000E+00 
  6228   0.00000E+00  0.00000E+00  0.00000E+00 
  6229   0.00000E+00  0.00000E+00  0.00000E+00 
  6230   0.00000E+00  0.00000E+00  0.00000E+00 
  6231   0.00000E+00  0.00000E+00  0.00000E+00 
  6232   0.00000E+00  0.00000E+00  0.00000E+00 
  6233   0.00000E+00  0.00000E+00  0.00000E+00 
  6234   0.00000E+00  0.00000E+00  0.00000E+00 
  6235   0.00000E+00  0.00000E+00  0.00000E+00 
  6236   0.00000E+00  0.00000E+00  0.00000E+00 
  6237   0.00000E+00  0.00000E+00  0.00000E+00 
  6238   6.07992E-04  1.50580E-03 -1.67008E-03 
  6239   6.30302E-04  1.99020E-03 -1.75010E-03 
  6240   5.23255E-04  1.96204E-03 -9.22411E-04 
  6241   5.35719E-04  1.90947E-03 -8.30453E-04 
  6242   4.66194E-04  2.10904E-03 -5.09397E-04 
  6243   4.72867E-04  2.22413E-03 -4.80885E-04 
  6244   4.58222E-04  2.39312E-03 -6.32858E-04 
  6245   4.65651E-04  2.27996E-03 -5.96635E-04 
  6246   5.43655E-04  2.35542E-03 -1.04687E-03 
  6247   5.54397E-04  2.33677E-03 -1.03501E-03 
  6248   7.13271E-04  1.44436E-03 -1.60719E-03 
  6249   7.41610E-04  1.90956E-03 -1.68407E-03 
  6250   6.16601E-04  1.88475E-03 -8.81892E-04 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  6251   6.32435E-04  1.83467E-03 -7.94711E-04 
  6252   5.50785E-04  2.02684E-03 -4.87986E-04 
  6253   5.59065E-04  2.13645E-03 -4.60734E-04 
  6254   5.40937E-04  2.29992E-03 -6.08185E-04 
  6255   5.49527E-04  2.19110E-03 -5.73757E-04 
  6256   6.38819E-04  2.26566E-03 -1.00560E-03 
  6257   6.51235E-04  2.24791E-03 -9.94693E-04 
  6258   8.02829E-04  1.37700E-03 -1.51947E-03 
  6259   8.41063E-04  1.82326E-03 -1.59699E-03 
  6260   7.02315E-04  1.80061E-03 -8.31480E-04 
  6261   7.21943E-04  1.74931E-03 -7.48522E-04 
  6262   6.30601E-04  1.93363E-03 -4.62349E-04 
  6263   6.40386E-04  2.03841E-03 -4.36825E-04 
  6264   6.18297E-04  2.19522E-03 -5.80234E-04 
  6265   6.27758E-04  2.09014E-03 -5.47599E-04 
  6266   7.25866E-04  2.16396E-03 -9.59252E-04 
  6267   7.39529E-04  2.14805E-03 -9.49498E-04 
  6268   8.73692E-04  1.30624E-03 -1.38973E-03 
  6269   9.32233E-04  1.73727E-03 -1.46618E-03 
  6270   7.80515E-04  1.71571E-03 -7.68310E-04 
  6271   8.04699E-04  1.65567E-03 -6.90026E-04 
  6272   7.05034E-04  1.83029E-03 -4.33225E-04 
  6273   7.15845E-04  1.93195E-03 -4.10214E-04 
  6274   6.89872E-04  2.08268E-03 -5.49912E-04 
  6275   6.99737E-04  1.98029E-03 -5.18990E-04 
  6276   8.04226E-04  2.05217E-03 -9.09224E-04 
  6277   8.18590E-04  2.03905E-03 -9.01096E-04 
  6278   9.37374E-04  1.24310E-03 -1.17909E-03 
  6279   1.00641E-03  1.65546E-03 -1.27270E-03 
  6280   8.52844E-04  1.62482E-03 -6.97145E-04 
  6281   8.85220E-04  1.54995E-03 -6.15755E-04 
  6282   7.71129E-04  1.72631E-03 -3.99313E-04 
  6283   7.83965E-04  1.82314E-03 -3.80681E-04 
  6284   7.56035E-04  1.96146E-03 -5.18681E-04 
  6285   7.66452E-04  1.86440E-03 -4.89235E-04 
  6286   8.72389E-04  1.93580E-03 -8.56963E-04 
  6287   8.87443E-04  1.92286E-03 -8.50178E-04 
  6288   1.02015E-03  1.17736E-03 -9.29347E-04 
  6289   1.08206E-03  1.54703E-03 -1.02570E-03 
  6290   9.17622E-04  1.52489E-03 -6.02992E-04 
  6291   9.46396E-04  1.46438E-03 -5.33855E-04 
  6292   8.37516E-04  1.63157E-03 -3.65384E-04 
  6293   8.47850E-04  1.69985E-03 -3.45219E-04 
  6294   8.16993E-04  1.82904E-03 -4.88213E-04 
  6295   8.25081E-04  1.75181E-03 -4.63223E-04 
  6296   9.33284E-04  1.82307E-03 -8.03702E-04 
  6297   9.44998E-04  1.79949E-03 -7.96599E-04 
  6298   6.82104E-04  2.45045E-03 -1.88054E-03 
  6299   7.35174E-04  2.64311E-03 -1.90938E-03 
  6300   5.62238E-04  2.17335E-03 -7.46189E-04 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  6301   5.89044E-04  2.47941E-03 -7.22108E-04 
  6302   4.86329E-04  2.21303E-03 -4.10908E-04 
  6303   4.98211E-04  2.27054E-03 -3.84867E-04 
  6304   4.77002E-04  2.26853E-03 -5.59486E-04 
  6305   4.83086E-04  2.15759E-03 -5.08920E-04 
  6306   5.67008E-04  2.18627E-03 -1.00332E-03 
  6307   5.72797E-04  2.19539E-03 -9.96200E-04 
  6308   8.07118E-04  2.35080E-03 -1.80960E-03 
  6309   8.74119E-04  2.53546E-03 -1.83559E-03 
  6310   6.65553E-04  2.08623E-03 -7.14620E-04 
  6311   6.99459E-04  2.37719E-03 -6.91345E-04 
  6312   5.75498E-04  2.12421E-03 -3.93778E-04 
  6313   5.89997E-04  2.17739E-03 -3.68837E-04 
  6314   5.62584E-04  2.17937E-03 -5.38439E-04 
  6315   5.69560E-04  2.07139E-03 -4.90022E-04 
  6316   6.65478E-04  2.10340E-03 -9.65213E-04 
  6317   6.71691E-04  2.11285E-03 -9.59164E-04 
  6318   9.26011E-04  2.24295E-03 -1.71934E-03 
  6319   1.01132E-03  2.41182E-03 -1.74598E-03 
  6320   7.63815E-04  1.98558E-03 -6.73032E-04 
  6321   8.05883E-04  2.25933E-03 -6.50580E-04 
  6322   6.59673E-04  2.02318E-03 -3.73233E-04 
  6323   6.76879E-04  2.07050E-03 -3.49260E-04 
  6324   6.42123E-04  2.07857E-03 -5.14630E-04 
  6325   6.49731E-04  1.97332E-03 -4.68698E-04 
  6326   7.54826E-04  2.00950E-03 -9.22405E-04 
  6327   7.61010E-04  2.01951E-03 -9.17565E-04 
  6328   1.03476E-03  2.13130E-03 -1.59647E-03 
  6329   1.14621E-03  2.27171E-03 -1.62796E-03 
  6330   8.57168E-04  1.87114E-03 -6.16949E-04 
  6331   9.06434E-04  2.12647E-03 -5.96402E-04 
  6332   7.38088E-04  1.91198E-03 -3.49773E-04 
  6333   7.57599E-04  1.95159E-03 -3.26397E-04 
  6334   7.14801E-04  1.96901E-03 -4.88728E-04 
  6335   7.22557E-04  1.86572E-03 -4.45708E-04 
  6336   8.34269E-04  1.90661E-03 -8.76106E-04 
